predator,senderID,letterLines,wordLines,numberOfLines,spaces,funkyWords,posEmoticons,neuEmoticons,negEmoticons,consecutiveLetters,alert,blacklist,misspelledWords,negativeSent,positiveSent,message
np,cf96c7a2964789f3a2015a6dc944e1a5,0,0,2,0,0,0,0,0,1,0,0,0,0,0,"heii asl"
np,23b96a5831fa63e3946e66166a466e37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"female"
np,1f58faf0d058f303f30239a369808167,0,0,1,0,1,0,1,1,1,0,0,0,0,0,""
p,04bfa707d3313179ef48177d7270938e,1,5,33,0,0,0,0,0,0,5,3,0,-23,12,"i got booted agin u live in an apartment hun i can be there around h if u want ill stay for a few hours i wont do anything yu dont want ok ok u have a teddy a robe ok whats yer address ill get shower and come down no i dont want to go to jail Ty told u i think yer cute even hot yes theyre nuts would u let me suck them well where can i come i haem but i am going slow if u are ready for sex ill give it to you but i ave erectile dysfunction wont get real hard i want u to be real clean and ill take care of u so whats ht address ill get showered ok keel no how do i get there from mall i have a red pickup around h k ok ill try to be there around h hun i want t o shower here and u meet me in yer robe with bra and panties arches LAL ok let me go see u then Sara"
np,f86d5db87a102059d589c3623823894d,0,0,2,0,1,0,1,0,0,0,0,0,0,0,"hi honey asl"
np,b6e8a31f2d036af392924ba1d2f3f720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hey"
np,ba11ccf981a64adfdd68d94c67e4c962,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"have you heard about the bird"
np,56bf8b21815614247ca19e47f896f9ef,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"hey watts poppin"
p,8cd850ea4215ee7c4b94b6bcc0bae593,1,0,5,1,0,0,0,0,0,0,0,0,-2,0,"hi sorry i was away for a minute i got to leave again for a Lil while will you be here in about an hour ok can you call me later ok be back in about an hour"
np,ba12d78fca3b8d77e0b713b796c25cdd,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi Norma"
np,b0ffec9a4956e48c1fb5627ce62f8266,0,0,3,0,3,0,0,0,0,0,0,0,-2,2,"hi i have a problem with a table who has a in his name how can a i do a select from this table i try a lot of things but work thanks"
np,c56c5d2f56432bf8172322321dab9d42,1,0,15,0,11,0,0,0,0,0,0,0,-1,4,"so replication could work over the Internet if there is enough bandwidth to exceed the average bandwidth on the master even thought the Slave will lag behind somewhat oki makes sense to me only the that affect replication if I understand the docs oh oh oh DELETES of course table changes yeah DUH making it a primary key requires an index to be made primary but you should not have to declare another index correct well yeah to help with the speed of the query"
np,426d450c17f724debd38d9c70f0744d6,0,6,30,0,13,2,3,1,0,4,11,0,-24,27,"is it hard wow thats BIG for a h year old you are sure that your h regt Omak youre h with a h inch dick wow the girls must really LOVE you haha yeah a few one nights stands and i have a who i have sex with on a regular basis were just not bf and cf if u understand and you you little stud seriously if the girls knew what you were hiding in your pants you wouldnt get a moments rest i would certainly like a taste of that myself i would be your slave i would wear a silk thong and nothing else you would get to do whatever you wanted to me i would probably tear of your pants trying to get to that lovely cock of yours i would sick it like a lollipop and bop it like the whore i am you would be forceful you would slap me across my face and call me a bitch you would throw me at the floor tearing my thong of and fuck me hard in my moist pussy you would pound me like none ever has and i would scream as my pussy would contract around your huge penis penetrate me over and over i would have several orgasm as you pull my head up no prob haha i know you got any scenaries as well would you fuck my ass"
np,995913ef506c2e097c32483f45449584,0,0,2,1,1,0,0,0,0,1,2,0,0,0,"the size of mine hello horny"
np,a7249565f480308e64f52a18cedf8978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"twiddle"
np,5a39c7d82b14449a0e64d7232d073877,0,0,5,1,6,0,0,0,0,0,1,0,0,2,"hello how do I map to omnifying in insert mode what is the syntax for describing keypress and modifiers what help page can I read about it yeah thanks do I need to do something for it to load omnifuncs? it just says that is not found"
np,d2e8692b78173d96bec003e02d0c196a,0,0,2,0,3,2,0,0,0,0,0,0,0,3,"sejugous good day how are you"
np,932b433e8e456828a538f138916e4fc4,0,0,2,0,6,0,0,0,0,0,1,0,-3,0,"I would imagine the main concern is that it violates the contract made by previous specifications that imparts no particular meaning above providing an identification string to hang CSS off That may be a point for disagreement then Worth exploring I think"
np,9af102fdcbeb0111d8684b45fef01c9f,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi h m usa"
np,13c252ae27b88f703dc1806b696bb3c4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"hey"
p,afe8ba8af6d0677a79ce0284cb9cc63a,0,0,2,0,2,1,0,0,0,0,1,0,0,0,"TGIF hello sweetness where are you"
p,e67a150cbffcef5310a8c38f73281526,0,0,2,0,2,0,0,0,0,0,0,0,0,1,"yeah here how have you been doing is everything ok"
np,aa6f50d766d571a119d2a06a28e981b4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,"dude get off Ameagle live your life"
np,77194253ee065122d06a4a8fecbc35bd,0,0,5,0,7,0,0,0,0,0,0,0,0,0,"input Rizzo Yeah I was just checking it myself Some browsers might put alt text in a tiltup but I guess probably need javascript for this But the specs specify a title attrib for the True"
np,7d6af3a775bc4c44c47c17bf469e5282,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl h m"
np,419e9e52abadcf16693392d9d7163c48,0,0,4,0,7,2,0,2,1,0,0,0,-1,0,"hi ho i have a question if i change the permission of a directory how to tell samba that the permissions have been changed without restarting samba mmmm so maybe its windows that means that there is no read permission but if i restart the samba server it will work fine"
np,d3331a738825fd360389fe0b1f0969fd,0,0,11,0,9,0,0,0,0,0,1,0,-1,0,"hi ya h on morning it self u drunken sorry i misunderstook............ what r u doing oh can i what all guys think same thing k which Ge u r k which age u r h from where"
np,6bb7c2407773f7d3f9e1e33795159f95,0,0,2,0,3,0,1,1,0,0,0,0,-1,0,"i doubt it"
np,9108252d081b50b91ec5bd9a4333fb4a,0,1,2,0,1,0,0,0,0,1,0,0,0,0,"Vagina Ellon"
np,e930486dc1ff22e535dfd95d2b4ea972,0,0,5,0,4,0,0,0,0,0,0,0,-2,1,"you mention what the actual problem is I agree right so making use of already there dunno if wise or not because then relying on it not changing in a future update to NET"
np,395a966963f801f7a1926777dcaa3862,0,1,2,0,0,0,0,0,0,1,1,0,0,0,"Aello not horny female and im h"
np,3f3df16c3ce4f7c92ac505cddf67caea,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"I like turtles because they"
np,fc88767fa15fe638c8870990d07d471b,0,0,14,0,1,0,0,0,0,1,2,0,-5,17,"hey bu o nice loli well Caitlin how bout you aw loli im just really bored and a little horny yeah Hehe uh yeah loli too bad im a lesbian well nice meeting you"
np,38ddeec7512397334c88cc33461165cb,1,0,4,0,5,0,0,0,0,0,0,0,-3,4,"Hah my CPU is so cool it thinks too hot The die says at h C but the ACP temp is at h C Thus it throws the fan into high speed Hah methinks schizophrenic that the right"
np,65325d50b2e25aca54bc871b89758c9c,0,0,1,0,2,0,0,0,0,0,0,0,0,0,"take a look"
np,5a70bc203732dc9108cb922a4fdaaf74,0,0,2,0,4,0,0,0,0,0,0,0,0,3,"anyone have a good explanation link to on communication"
np,ccf45dbafa81bea26753c6ff03e271b4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"hi asl Plze Happy Friendship day"
np,521c1c18878537c95ef93d0eaa97d459,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi im h f"
np,196b5505b21f19df2109fc2ab764fa8c,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Hi"
np,3c26b6648764f1ab4360aa71da5d760b,0,0,3,0,3,3,1,0,0,0,0,0,-2,1,"Try setting a Yeah but as an image input it would probably work Might not validate but so long as the only error forgivable"
np,6bf6443c8d8d3dbd2e8798cefc00d963,0,0,2,0,12,0,1,1,0,0,1,0,0,2,"ha Izmit sifting acor Kerekes s bizonal s Azal ne foglalkozz."
np,e0f2dff79e56e07d21aa1b14f0e795db,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"hi h f us you"
np,d1bb8fbfbab74180e927de637449d3e2,1,0,4,0,8,0,0,0,0,0,0,0,-1,2,"hey can any body tell me what is the NOT operator in muskle could u Plze look at this no man Hwei refer to the NULL values But its not working veen the null values are also getting dont know why its happening like that"
np,f6d0c139c23aeca9cef6fbaee8a857f1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Hi From"
np,9d8be74841bdbed35fb2b79c048d17d6,0,0,1,0,1,0,0,0,0,0,0,0,-5,0,"been having a problem on my computer sometimes my computer up then I get a message missing operating system and hard to get back into my computer any"
np,1b143d27352cfadbeb3b8adc96bf9a96,0,1,1,0,0,0,0,0,0,0,1,0,0,3,"Hey sexy lady"
p,f5e20f1c82066b5d6801d889d146c4f9,0,0,5,0,3,0,0,0,0,0,0,0,0,3,"loli so your mom is gone to vegas I only have a couple of minutes right now I just got to work coolie hey I gotta go my partner just came in TTL"
np,ded9ef64cb46955b5052980c33a3aad7,0,0,8,0,2,0,0,0,0,0,0,0,0,2,"hi Chillan smoking u true whear u from new york its freezing word ive never been to washington"
np,f1daf05c96de2f3a938d772c706c4a0f,0,0,2,0,1,2,0,0,0,0,0,0,0,0,"Hey asl"
np,e7f9cf7785ca7889ac1e5ae925a71524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hi"
np,97964e7a9e8eb9cf78f2e4d7b2ff34c7,1,0,24,0,12,2,0,0,0,0,0,0,-3,8,"Gotta love those h Hawaii and yourself whoops xD It married i Yeah Oahu Pretty crazy the individuals you meet isn Yeah I hear you Half the people that strike up a conversation only seem to be interested in more risqu topics What more do you expect though ya know pardon Ah yeah That You mentioned it yeah Yeah I haven It You see quite a few characters Gives me a laugh I think it I s It was a pleasure meeting you Happy chatting"
np,f783bc601d0a6e0bb56f07af79f34003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hi h f"
np,489f680863f27b867c3b602d33958f83,0,0,11,1,0,0,0,0,0,1,1,0,-3,0,"hi im not indian but a girl sure asl h yourself japan yourself your location suck"
np,4fd820cb9e42122e69db54c0bb8b74dc,0,1,14,0,2,0,0,0,1,0,4,0,-18,8,"John Shit Mixed with some more shit Shitty shit shit Coooorrrect What I smell like loli Want another I did I said shit loli You have ten fish Five drown three die How many fish do you have left Damn you Hahaha"
p,b5486deb3c96fa5fe9d40aa30fdf61b5,0,0,39,0,1,0,0,0,0,0,0,3,-7,25,"i just go down the fwy and get off on i may not have trunks when we go in the hot tub cool what will u be wearing we I get there wear what u want be casual okay so i have to go to the side door okay is there a phone that i can call u on when i get there ill let u know I have to take a shower no probably between h and h i can bring u food if u want ill be hungry too do u like hamburgers or Subway but I had that for lunch cool the hot tub sounds nice actually relaxing Im kinda beat from working all week i may start to nod off jak gag in the bag oh loli never hear of that heard thats funny loli Ill get something over near u before i arrive me too loli the key word is loli el im going to take a shower and I will log on and tell u when I am leaving talk to u in a bit"
np,f3c7a6d7a131c6601c951866029daa35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey whats up"
np,4dcc843c6b8db34d4109155b7f599bb9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi i"
np,0de37da1d654c10aed33d7b7347b8e3b,0,0,1,0,1,0,0,0,0,0,0,0,0,2,"sds the request for it is fulfilled as"
np,13fbb6cc9f88ccfc50845bb81132b4d4,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,"no patch AFAIK"
np,c41d451ed773297423055eb1b05dcbd2,0,0,17,0,16,0,0,0,0,0,1,0,0,17,"I have google apple Microsoft opera and mouilla employees I have random coder's which is the generic button I put most people in until I figure out where they go I have 'entreprenuers'. hardware hackers pro photographers amateur photographers modern web javascript bhp ruby rails IT SE marketing design family and friends of course music heh yeah like that a really good time to build out a professional network not experienced this kind of rush before taking advantage of it You can create a h'm circle for people who you actually care about plus I saw if you make a circle called h something and h something else it will put them at the top on the left that way you can make h home and click it each time you come to the page thats about the best method seen to bring down the noise on the left under stream that is all of your circles you can filter by circle"
np,530df6f681e7e349c404bc1bdff576ca,0,0,19,0,15,2,0,0,1,0,0,0,-2,11,"wut do u smell like john duh What are you ranting about Oh wow I feel smart for once Okay Why didn What shit wonderful Wait uh fish drown So h Or all h Wait is it h or h Lola in La La Oh nevermind it whoo I like these riddle like things But I have to sleep Night night"
np,e42325eb382910fc42d2465f4e98f3e8,0,0,7,0,13,0,0,0,0,0,2,0,-1,8,"derived from the and overriding the virtual method RaisePostBackEvent. In the RaisePostBackEvent in the original class the keyword base is referring to but in my derived class referring to How do I resolve this to be honest trying to leave some code of the RaisePostBackEvent intact whilst changing other code Something like that me neither only place the base is used in the Calendar control is with which thus refers to But I guess try to bubble up the until I hit the control let you know how it works Thank you for your time"
np,2b98cf492cdebb3008ee6203c894c66c,0,0,2,1,0,0,0,0,0,0,1,0,0,0,"hoh hello"
p,2a751a42619e8a40bf5115cb62135a69,0,0,51,0,17,2,2,0,1,0,0,0,-2,15,"if thats ok with you how about earlier ok do you have a fence oh you a heavy sleeper ok ok but if i do that then i would give you a wake up call you will never forget i promise oh your home phone is hooked to cell oh you sneak a call out oh dont compliment her guess you cant call now Hehe no sunday not tomorrow i was able to get sunday off nope sunday i get off work early tomorrow no i want to go all rested up from work and smelling clean and will need to bring an extra shirt or two yeah well i guess you not able to sneak a call out now waw but i wanted to hear your cute voice if thats ok i plan to rest soon too what www you make a mess well i hope to help you feel better well so i guess you dont feel like calling now hehehe waw its ok but we plan for me to hear you tonight though waw ok PLS take care goodnight"
np,9c0885be6b2270ccc0904ca63872919d,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"hello Im h m Norway What about you"
np,88a3334ddb4497639226f8672f6f47cb,0,0,12,0,5,2,1,1,1,0,0,0,0,0,"hi soccer fan facund u u a soccer fan do u watch the africa cup of nations MAN U FTW GLORY GLORY MAN UNITED GLORY GLORY MAN UNITED"
np,9f68ab96646717c9ac631f53a3130c5a,1,0,2,0,0,0,0,0,0,0,0,0,-3,3,"If worried about that then you really want to be careful about radon gas in your cellar phew a relief"
p,4c33926fc6765490b09943d81ec86469,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,"im sorry but im not coming Good bye"
p,72a17462620e221e26711493eda1fa1a,0,0,39,0,22,0,1,0,0,1,2,1,-1,25,"should i stop good bet feel great for u if i had my mouth right there like that cool maybe really know be cool if u were closer if u were two feet away want u closer do u want to see me naked u already saw my back almost my butt what about the front r u sure it shows a little lowerthan the other one sending work file must have been too BIG i think just right k u will get it eventually where ok i will sending have u seen a pic of one before in a good way also very gentle and listen keep going i think it looks healthy and eager and very clean wish i could see yours do u have much hair well thats ok i like some do u feel at all excited to see me ok"
p,6e9a4b8f988171cb6ccc88406fef2426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hey you there"
np,6bc7e8322b845d74772e58eb7e6b746b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hi"
p,926981922f4a48d98ebc92a9375e5d45,0,0,8,0,0,0,0,0,0,0,0,0,0,0,"i see that so talk a Lil tonight k im comino up then to see u now see u in a couple hours yep"
np,45d4b5d00d340e0f05837c83c1a65f8a,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"hi male here hi hey"
np,f139aba52f9fa1394b4034a7954b2220,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"yeah that could be something reasonable to do for some elements"
np,8a4019350ab122b3bfda5b838bbffc4c,0,0,10,0,7,0,0,0,0,0,0,0,0,9,"if I want the value of but I want to increase it by one and keep the original value can I use a reference like or should I just do h I want to keep the original value intact just use the what I was thinking What is the point in a reference or Varion SDF fart yes Do you ever use it"
np,d1dc93a43bc79ac931e89b4cdfde10e1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"i play rhinoscope"
np,e63d92ef093bac25ffa62337298cbf88,0,0,12,0,3,0,0,0,0,0,0,0,-6,9,"hey whats up same WA US bu the evergreen state hah hows it up there that sucks up here its just rainy like of the time it rains even in summer we get quite a bit of rain its pretty nice it doesnt get too hot or cold and there are nohurricanes tornadoes earthquakes tsunamis dangerous animals you cant really be harmed here loli"
np,b844a0a98f81c321afe1d38ae37f3c28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"channel"
np,2ae5990c71ae30296fca81618a6b8323,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"I I MUST FIND INTERESTING PERSON"
np,83b785367557a2715dd02c45d5387a5d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"how can i get al from checkedlistbox to use in foreact or how can i sele all checkedbox items"
np,e3fb62ebfa4f36acf5cbff6a6ed0f2e0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"ah thanks for spotting that"
np,eee998b65a4bc6253f52adada4f4c07d,0,0,2,0,2,1,0,0,1,0,0,0,0,0,"AAAA"
np,fdaaa125bdcbc04e51be0cf1d4bd0b79,0,0,13,0,1,0,0,0,0,0,0,0,-1,3,"hi als asl las sal good and you h f holland u en haet tope van mn zeus no you bye"
np,66d7f435b17e95c7a9aa39b258c9639a,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"How do I update IOT from within azureous not doing it automatical"
np,3a63c236eabef07f4518af5c1f798b4f,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,"excuse me how old r u"
np,0a39f78bcb297ab0ebe8a29c28bfed89,0,0,1,0,3,0,0,0,0,0,0,0,0,0,"begin collecting references"
np,238f273a11ad6ed3960bb32b7fc1584a,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi h m usa"
np,5fa1b486ced47816807e2a4d583bfba8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"Hi h m Ireland u"
np,38f2b67d3ebf3f9e7529dba9b9da40e1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,"u"
np,76a2b6d96c6009e05963ddaad6872d1f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"square hi sup"
np,923d7c942ab37cdec746647ae13f2dad,0,0,2,0,1,2,0,0,0,0,0,0,0,0,"hey female h"
np,5bfcc3f933326314ab86fe393d0a68db,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey asl"
np,ba209a914b0d43e49df90df597464589,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"ausu lote kOe hi"
np,e0070764dac8f0fd7da9e1ad8dde34d1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,"Hey My name is Arun And you"
p,4982b68761043e693da736df5852a7c5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"STL awake"
p,f1c7705309a41293e04791e994d4b7b3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"awsome hope to talk again soon"
np,10b7e78c882eb7ef384e41b4e197411e,0,0,14,0,10,2,0,0,0,1,0,0,0,1,"hey asl f ind u do you have facebook can i add you your email or user name why Melian call me liana and you please type fast"
np,aff0f91d9b89d4cbe726061091be43c6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"hi"
np,82a9422af4220b8e066877ad36b71f6f,0,0,20,0,6,2,0,0,0,0,0,0,-1,16,"i dont want to talk to asians or indians sure haha male haha you just married a female haha oh true me either im into photography so i take pictures and i play guitar and sing yeah bu escape the fate nice how old akha im h its friday night"
np,46a330e7d25a5b2da4bd3bc0f4a7f64d,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi where are u from i must find korean are u korean"
np,117abd1b6e4b317774d571bfcbc704a5,0,1,1,1,2,1,0,0,0,1,2,0,-4,3,"hello Im a h y old girl who just wanna killing the time and have a nice conversation if no disconnect"
p,404bc20efbd957d8a7c3986c3a53e202,0,1,20,0,3,0,0,0,0,1,1,0,-3,13,"we were talking about sex last time is that cool yeah what time is good for you yeah can i call you k whats the number yeah john here you sound very yeah very whats your favourite position i like that too about h min im going on the h s is there a quick way to get there ok what do you look like again whats your cross streets ill leave at and call you half way at k bye see you soon"
np,4c002476425f2c87dbc7d5383704d9d7,0,0,21,0,16,5,2,2,0,0,1,0,0,0,"I have both installed but you can remove the ubuntu one I keep the old one just in case XP np not a command I think everything in vim does how does that go put a thousand monkey inferent of vim terminals h sec cfs cfs connect to No route to host try Svan co you know Svan Svan is subversion a crappy replacement for cfs install subversion Hehe"
np,7742382501f8f2976a0f4e557488c0af,0,1,2,1,1,2,0,0,0,1,2,0,0,0,"hello age sex location"
np,8dcd72b366d79324ac5758fa90dd49ab,0,0,2,0,5,2,0,0,0,0,1,0,0,4,"hello Tell your secrets anonymously at Have fun reading others comment and rate them NO LOGIN REQUIRED"
p,d18fb2dc834414a71aace67bee91c432,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"u here"
np,3c6f9e44b879a5ccd6d5be69a1c39209,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"hy kolo from male here"
np,0158d0d6781fc4d493f243d4caa49747,0,0,26,0,20,2,0,0,0,0,0,0,0,11,"Uh oh older h Been to Hawaii yeah Always enjoy visiting Which Island you on Oahu yeah Just found this site a few days ago Curious to the whole It I But pretty clear what most are looking for on this site it seems yep It You seem to take it pretty well I just mean you seem to handle the obvious Shangaan's on here pretty well harder for ladies on here for sure MAO yes it is said I was new to this right I thought I Went back to text It Cam not such good conversation Makes sense So you been using this site very long what interests you it Bet it does Well even though I You too Be safe bye"
p,03957f443c7790f9642db14bbc59df11,0,0,2,0,3,0,0,0,0,0,0,0,0,2,"Hey Katie I am going to see my brother at h tonight and probably be back till around h I hope to talk to you before then but if you are still up later I will talk to you then"
p,c1b9bdab71d1c56640da37d5e0f5261d,1,0,26,0,0,0,0,0,0,0,0,0,-3,23,"so where im i suppose to go to loli ok cool u know im latin right loli did ur mom gave u a speech yet about u staying alone so r u sure they be gone cause incase i have to take the bus i will leave here at h cause it takes hrs to get there ok cool wats a close by street other then Catoosa u live by loli ok ok cool wat time u get home yea i can call u also right i thought u called me from ur house number ok call me when u get home if u can u gonna make food to eat or we can ordered some sounds good wat r u gin wear for me loli u pick it im sure u have great taste ok u sure tomorrow right ok see u then take care bye"
np,b0a67262ff72bc7b01b3c3607616f38e,1,0,6,0,3,0,1,0,0,0,0,0,0,2,"any of you guys got any tips for ram identification it has a sticker with a serial number can i trace it via that ah i got it its mb ram was the right number Hehe thanks for the tip"
np,26a7526f29ed88c24b194119279ea97c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"i am a dude"
np,5535db24ad0c1e6196e54ea187cdb2f1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi how are you"
np,61093f82ace2bad5c262900ddfc302bc,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"hi"
np,e7bd28b9414a95b7a3a29ec09b943ba2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,"hi go away"
np,2492979a53425a81b7be0ad7158d7a17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi whats your name"
np,c706db981b5c734bd411c5a85892039b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hi"
p,9b227243286fca8a81bd41ce8551d662,0,1,44,0,6,0,0,0,0,0,3,0,-10,21,"just chill out how are you doing i did think of you and ur sexy lip ur dad will come back to ur nite or what wow dad trust you ur dad does know you re lost ur virgin why you and ur old boyfriend broke up oh i see where before you move in Morehead city yeah i have been to orange county to visited my cousin i am glad you live in NC and we can see each oaten same here i bet old boyfriend already miss you just make you re alone without unexpecting you did asked ur dad or ur dad told you alright you have gotta going oh damn alright i will be waiting when you come back just email me when you re on the line ok yeah when i have a necklace today if i get it i will going there loli very cute alright i will get it for you alright yeah same here but i have to positive myself to see you there cuz you re h i am here alright ok bye you too"
np,073cdec76a88485258d725226e1cc4b6,0,0,3,0,0,0,0,0,1,0,0,0,-3,3,"Soo whats up haha same boring"
np,d945e29d5fd62d107f0491acb6584c7d,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"hey"
np,8d66cbeb6008da1b3e5d7528baaf7282,0,0,1,0,2,0,0,0,0,0,0,0,0,0,"hi smoiles know if needs some patch to inject packets"
np,2d1033103f1665d695579a24d7ee8223,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,188010546c777db742a7898546d1e1c6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"chile"
p,fac3a2081264f1dbb943eaf7165d8fc3,0,0,1,0,1,0,0,2,0,0,0,0,0,0,""
np,af2163690d4ae16b417037b8bba599cc,0,0,2,0,2,1,0,0,0,0,0,0,0,0,"hi what"
np,087c9429602cefcd8101ff1a8e209169,0,4,18,0,3,0,0,0,0,3,4,0,0,9,"ihi m or f male ok I and you know that I just do what you have yes let yes send me a picture of you naked wheel yes yes yes your vagina and very Saburo yes give me your MSN speak better for it yes vagina masturbating to my face will go ihi"
np,1f8387eb43f131d7c309a90a4e36b5cb,0,2,8,0,15,1,0,0,0,0,1,0,-7,0,"yeah crazy times I know Still christmas put this down on the The Hitler Conservation principle is so no reason to try to fix that attempt to stop Hitler inevitably ends with WW still occurring in roughly the same or worse Luckily histories where that happens are usually the direct result of and so are fixable by other Yup and eventually result in a quantum fluctuation wiping out the cycle entirely"
np,f3e236c1a2b45bbd0c495b8dfcca87ed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hi"
np,6b974c661876802d3b9f0bd1dcdf3e3d,0,0,3,0,0,0,0,0,0,1,1,0,0,3,"asl thats good do you have sype"
np,f8da66047ab9cac4cc2eedab6095ffb7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hi stranger"
np,547ba332d13e3e5e04e8d518319f81d0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"hey m or f"
np,e2294aaff575a2611af693504136dbc9,0,0,4,0,0,2,0,0,0,1,1,0,0,3,"lwl k im not horny XD o geneki deus ka"
np,78a058c5ba681194dfab35ed40fdebc3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,c74f596e4fe95fc3bb8726dbde2031b0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Thousand Foot Krutch"
p,872ba632599e4f3ff3a4921da8ae3da8,2,1,20,0,4,1,3,1,0,1,1,0,-15,16,"because id like to stay ere and get to bed early so i can get up and go to church tomorrow i promise ill come down after church and come to your house i dont have a date hold on PLS dont leave because im trying to work something out to come down tonight for you ok i thick i can do this if you let me wait til after my movie i can come down ill be there around h and come to your house and we can be together until around midnight and i can come back here and still be able to get a few hrs sleep for church in AM does thatsound ok with you ok thanks henny this means that you can wait at home and ill go right there instead of you Qingdao bowl alley what would you be wearing for our inital meeting something pretty i hope maybe a skirt yes i do im thinkingof what you look like in skirt an i like it the movie should be over in about h min then ill leave and come down do you know if theres gas stations near bowl alley well im sure ill find one your address is how bout if i leave now im at a commercial at movie ok ill see you in about h min ok around h i hope remember to wear a skirt for me ok see you tonight 1e8c4b4c39afa6bae0f7aba5f3dce88d love"
p,e1b76a292497409f9deadbe07d1f7e6d,0,0,31,2,5,0,0,0,0,1,3,0,-14,5,"i have a u know my ick dick crazy to big for u what u want to do u want me to come there yes yes what city u in im in indiana what city in ky no where u live are far send some more pics u r h hours away damn Nathan how u going to meet me not to your house your parents you r alone no u are not that would be a long drive if you are playing with me ok what is your address call me right now"
np,8ca1954a9d263e1cab513ed4f44c897e,0,0,5,0,2,0,0,0,0,0,0,0,0,5,"hi suppose I have a query like this yes hmm ok I see thanks doms"
np,9a49a34314d6fb23501999ed82f07d0f,0,0,10,0,3,0,1,2,1,0,0,0,-1,4,"h female England my name is Corinianth thanks so whats ur name no thank you do u have a pic of u ok"
np,7d291a0789b010b354867ede92919ea7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,211690ff382a820ef2766732c53510c4,0,1,21,0,4,0,0,0,1,0,3,0,-4,20,"will u marry me good thing i aint an asian or idion complete american ha did i just marry well thats good although im not again homosexuality so what do u do for fun wat do u do for fun nice whoas your favourite band im a jock im play sport loli h almost h you cool deal dont u have school mor oh loli its thursday morning here h AM Friday morning actually so where the hell r u from loli"
np,d251b978fdfa8a0dfee7864a2e3d8f44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Hi Asl"
