predator,senderID,letterLines,wordLines,numberOfLines,spaces,funkyWords,posEmoticons,neuEmoticons,negEmoticons,consecutiveLetters,alert,blacklist,misspelledWords,negativeSent,positiveSent,message
np,057c22504989424f1bd1b0f14b4e8964,0,0,18,0,13,4,1,0,0,0,0,4,0,6,"None got any suggestion a physical volume heartsick SAN No It has h paths but every disk have that For good redundancy Nope checked it on that site I must be honest to say that I dont know that part too well So I cannot answer it im sure our knows if it matters much I can check Well mon and oracles monitor seem to collect info somewhere in the OS and somewhere in the OS listing discophore twice hence duplicate though checking around whear EI can think of it to be gives me well only one entry Not possible a quite loaded production system the odum or whatever name is doesnt seem to have two entries either"
np,666d2ac3d6d9bb437603e7c1a1524a11,0,0,2,0,0,0,0,0,0,0,0,0,0,2,"are you the guy who like pantry panter"
np,1f8387eb43f131d7c309a90a4e36b5cb,1,2,11,0,17,1,1,1,0,0,0,1,-7,1,"I load the description of how to match A dammit I wish been writing in a proper algorithmic style back then Expressing an algorithm as a series of Assume that true yeah crazy times I know Still christmas put this down on the The Hitler Conservation principle is so no reason to try to fix that attempt to stop Hitler inevitably ends with WW still occurring in roughly the same or worse"
np,6bc7e8322b845d74772e58eb7e6b746b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hi"
np,05667d75e39ccb9b10e1f6f068c40e65,1,0,15,0,8,4,0,0,0,0,0,0,0,7,"hey what m and u aha am h from Egypt bu Egypt what about u nice wish to go there sometime how old are u loli am h its ok"
np,1a08ff51394d76c56dc8962b859dcfa7,0,0,4,0,5,0,0,2,0,0,0,0,0,0,"re could it be that impossible to set the initial value of a GtkFileChooserButton? none of work for me got it works"
np,aa6f50d766d571a119d2a06a28e981b4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,"dude get off Ameagle live your life"
np,9013c7df4cde68be047da87c4ab15efc,0,0,3,0,1,0,0,0,0,0,0,0,0,1,"hi Male h here cool from where"
p,fac3a2081264f1dbb943eaf7165d8fc3,0,0,3,0,1,0,1,0,0,0,0,0,0,0,"u there u up yet"
np,183934d57a7e604f148588465af484f1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey h f Aus"
np,ca251621b721d2f424bd6277fca7d914,0,0,2,2,1,0,0,0,0,0,2,0,0,0,"hello hello"
p,c9f247cf065f29af8f568d313284d9e1,1,1,39,1,2,0,0,0,1,4,8,1,-7,9,"its ok so what ya gonna do while u watch in person tomorrow whatever u want what do u wanna do will I get to see your boobs u tell me the earlier the better k so what size are your boobs b MMM pink or brown nipples look and see shaved do u ever masturbate has a guy ever made u cum with tongue or finger I bet u taste totally yummy ready for me to cum now k so call me tomorrow by h to let me know for sure if we are meeting k I would rather pick u up just in case someone comes home that would be bad where am I coming to address silly and your name is Jerri k cool think u will be nervous tomorrow yep u should answer the door topless k maybe a button down shirt unbuttoned no bra sweet k talk to u tomorrow night"
p,f1c7705309a41293e04791e994d4b7b3,0,0,1,0,0,0,0,0,0,0,0,0,-2,2,"im sorry i usually leave around h for work but we will talk again eventually soon i hope"
np,476a211b889a6b24aa4a80eba0f851a1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi I"
np,7d186e0dd8da6588b45819fb5cafdee3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi hey"
np,da4d33a374923b308a2846b5e1d74039,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"where did you read that and h years isnt that much I dont imagine it to be much more dangerous than say an machine in a hospital"
np,af2163690d4ae16b417037b8bba599cc,0,0,2,0,2,1,0,0,0,0,0,0,0,0,"hi what"
np,edb259c0e0038f38bb200bc20c8cbf7e,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"not at the mall hmm gone"
p,e73f6d03ba8e592e9e59dd69b14cf6b9,0,0,5,0,2,0,0,0,0,0,0,0,0,1,"hi wish u were here message me when u get here"
np,4ec30c8d1cc186d16d08b20c75156a40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,33014fc9439f1cdb4f018d9bdda406f6,0,0,2,0,0,0,0,0,0,0,1,1,0,0,"yo asap"
np,9d85f88908c050eaba3e11fa994c05cc,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,6bdb2e7a6b8e93557fbe54d0e008e476,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,1f58faf0d058f303f30239a369808167,0,0,1,0,1,0,1,1,1,0,0,0,0,0,""
p,e788b3a47e4d812ed26036a93272c134,0,0,2,1,3,0,0,0,0,0,1,0,-2,2,"hello i havent been on here lately but it was because my internet was messed working now so hopefully i get to talk to u soon baby"
np,d2a9f24742ced69a5f9d31d62882560e,0,0,3,0,1,0,0,0,0,0,0,0,0,0,"hi asl"
np,a4b2f111445d56946f87c02c5cd8b676,0,0,1,0,1,0,0,0,0,0,0,0,0,0,""
np,ecec1ba7a9986afac48a8c64005084fb,0,0,2,0,0,0,0,0,0,0,0,0,-2,0,"I have psychical problems M"
np,5734cb76a7fba957aec56c6a3e72db6f,0,0,10,1,1,0,0,0,0,0,2,0,-3,9,"hello male or female male h paris ia am male ur name wow ur name is quite sexy i am james thanks no its not a problem"
p,94b4cd6904fd60f7ac5d3bdbe98aeb62,0,2,32,0,3,0,0,0,0,2,3,1,-5,34,"morning sorry i am late yes but is it alright that we will just be friends or you want a boyfriend well i do wanna do stuff but i think your mom would put me in jail if she knew you were having me as a bf loli you would still have sex with me loli thanks what would you like for lunch ok oh i hate pickles myself loli ok i will bring that then i can leave at h yes loli yes your in ft myers or cape coral how do i get there loli ok yes loli yes maam loli you say anything if we do something right safe about what now oh you mean condoms ok i will bring some ok what is your zip code no that is fine its just that condoms makes me soft sometimes"
p,b679fca2e3690b4d3c60815edf4e3ca5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Bybee delicious"
np,ed8e7b0151c78d42add7fa332a425dd6,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,"hey no"
np,a716c7ed1488ce2b4fdf4c04c3bd74c2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"what does pd location mean in the pix configuration"
np,dcd380414f20bd0b31df792b7aa311f2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"ihi asl"
np,ae3b9aab2f825268325405469f21244d,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"hi tell me a story GO"
np,0c8dce20967cf80665e60051b8ab2d3c,0,0,17,0,8,0,2,0,0,0,0,4,-1,2,"apparently not there is no agenda at least is there something we should talk about it is possible that I or mask will propose a change to wheel events perhaps just a minor change delta values should probably be doubles but not sure I need to discuss with mask first anything particular to discuss about I meet jurassic when I was in US so far only proposal can handle perhaps the most needed mutation event DOMCharacterDataModified it is possible that implement it right after FF with moz prefix so that people can try it out FYI the reason for the possible change in wheel events is because Win supports and what Windows gives to UA exactly map to pixels been told 17f9b78129866dff3cbd228a8d985fbf is alipata"
np,6d05f0c2942adc25946a4b02b37ffa00,0,0,1,0,2,2,1,1,0,0,0,0,0,0,""
np,de9fc94c8d22ee7ca0fd77927ca9d6ee,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"h f"
np,7742382501f8f2976a0f4e557488c0af,0,1,2,1,1,2,0,0,0,1,2,0,0,0,"hello age sex location"
np,38c887b6e948fe8e83a6926d2d935343,0,0,3,0,5,0,0,0,0,0,0,0,0,3,"haha We are selling this device because we are unable to maintain or configure it in short it is too complex for our needs It was purchased at end of financial year in June h and has not been used since Item will be supplied with Factory configurations It is in as"
p,201a9319a4df100cb91e81644345f3b2,0,0,9,0,2,0,0,0,0,0,0,0,0,5,"hey cutie good u yeah cant wait to see u though its gonna be just me and u all weekend yeah im here nothing im just looking some stuff up online u"
np,040342c014ffc1c11592948bd92e3721,0,0,1,0,1,0,1,1,1,0,0,0,0,0,""
np,27fa0f96dfc03bb1f2bebd6fee16f716,0,0,1,0,2,0,0,0,0,0,1,0,0,0,"deletes though in some cases if you have expensive where statements an index can speed up things even for"
np,c706db981b5c734bd411c5a85892039b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hi"
np,a99df90046c6675165d815175b900be1,1,0,1,0,2,0,0,0,0,0,0,0,0,2,"Definitely very fancy used volleyballer in the past but this definitely looks like the direction to go"
np,87103c73f1d4ebce7a0d0f7cc72fd19d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"lo"
p,39bd8b11509b5ddc5948b5b77f034ea1,0,0,14,0,0,0,0,0,0,0,0,1,0,22,"hey thanks you too so what do u like to do for fun well i wanna show you a good time of course just do all the things u like oh yeah well thats the good thing about older guys the maturity what was he like oh i would like to find something serious but i dont know if its out there for me yet yeah barb ok she was just a friend from a while back ive been single for h Monts or so"
p,c1f43e1c992120a1c460b8ef7d0b4e9b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hi"
np,269323f1ab32fda6dae991427f372125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey whata up"
np,5535db24ad0c1e6196e54ea187cdb2f1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi how are you"
p,ca2ac2fc60098c8f3346aed97ccacbec,0,0,28,0,5,2,0,0,0,0,0,0,0,30,"hey sunshine how are ya good what did you do today yeah sounds like fun i worked hun meetings presentations it is then went to gym in the evening ran h miles yeah but you had fun i didnt haha of course you do winner playing checkers and you i am glad i found you online you are sweet as honey yes yeah how come"
np,b2ffda25cfed2e1adeff06e4fb2f7901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"toddle"
np,3cb96839b6c89740a0af1e659edaaa4e,0,0,1,1,0,0,0,0,0,0,1,0,-2,0,"hello what is your deepest darkest secret"
np,7d6af3a775bc4c44c47c17bf469e5282,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl h m"
np,73c8ec97fe210f482d81a5f04e5e6642,1,0,16,0,11,0,0,0,0,0,0,2,-3,3,"you have to charoset sniffing do error handling the tokeniser is more complex but even that could be just looking at charoset sniffing now currently it is defined go forward one byte if this then goto step h otherwise step h eh you mean if I give you a regular expression you know what to do with it or what well not regular expressions can be transformed into code mechanically unlike prose yes you would create definitions for commonly used bits avoid regular expression style shorthand more like the BNF in the XML spec Comment a rough sounds good"
np,db93936bba64926d46f73a53e44887ac,0,0,2,1,0,0,0,0,0,0,1,0,-4,0,"yo nig fuck you"
np,f1daf05c96de2f3a938d772c706c4a0f,0,0,2,0,1,2,0,0,0,0,0,0,0,0,"Hey asl"
np,bcc4e569fc9b0d9bd120c73ea709c638,0,0,2,0,0,0,0,0,0,0,0,0,0,3,"heii my love how are you"
np,b6e8a31f2d036af392924ba1d2f3f720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hey"
np,eee998b65a4bc6253f52adada4f4c07d,0,0,2,0,2,1,0,0,1,0,0,0,0,0,"AAAA"
np,375ce7c6f9a9955ccf437cd903dafccc,0,0,2,0,1,0,0,0,0,0,0,0,0,4,"hey im good yeah and life"
np,acc61c00f9f96ada3ab9c0b35acdc491,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey how are ya"
np,1cd7954c59916d773abbba57d7b50bf3,0,0,4,0,2,0,0,0,0,0,0,0,-1,0,"is there a way to pop a tiltup for input Rizzo no where they talk about tool tip text Rizzo for images ok THX"
p,902cddc2765a0700c9d1d543c9a4d52f,0,0,2,0,2,0,0,0,0,0,0,0,0,0,"so wat now"
np,c9dc8f929bf4750f3f29beeeb15b90eb,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Hi Asl"
np,8c676f7a53369b310fcd208e38c27fd6,0,2,1,0,1,0,1,0,0,1,3,0,-5,0,"h f horny willing to be slutty bitch slave"
np,ec8f924291371b7407a0f5310d0459d7,1,0,19,0,0,0,0,0,0,0,0,0,-2,6,"hi what ya doni ok u no yea yea different ones she a nurse loli no she dont get on here why yea its ok Debee ok what r u good at ok i dont have bf yea he is ex"
np,cac2b7239d674bc871720db11b452c06,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
np,0e1357a4357dbbb056440d474a904c35,0,2,17,1,12,2,1,0,2,3,2,1,0,3,"I am a male h actually horny right for a HORNY and Best if you are an INDIAN female only if u fall into this category hi Ok horny mmmm age asl age sex location and place wow I love Japan My location is India"
np,88462e445a1210a44192c11b40bc7031,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"how would i go about binding something to the print screen button"
np,87642382d110bd4de730d123fb8592be,0,0,3,0,6,0,0,0,0,0,0,0,-2,0,"problem h h h"
np,a6586867bed039608abc3b83088c9573,0,0,10,0,1,0,0,0,1,0,0,3,0,0,"lo all is there a way to roll back a transaction we just updated a table and updated h recond and w where not supposed to he did it from the mysel console so now we have to undo what he did he committed is the the issue yeah its from h hours back tho"
np,7d2d7edc299e303c939fe8adf602689d,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hi asl"
p,9536bdac0e1351f316701b9310236df0,0,0,14,0,5,3,1,0,0,0,0,0,0,4,"Hey hun It as why not heh of course You still want to see me haha Has your mom left an hour and a half away what heh ok Its ok You need to listen to your mother Thats right daughter have to be to come see could go to jail just hanging out with you"
np,0de37da1d654c10aed33d7b7347b8e3b,0,0,1,0,1,0,0,0,0,0,0,0,0,2,"sds the request for it is fulfilled as"
np,d2e8692b78173d96bec003e02d0c196a,0,0,2,0,3,2,0,0,0,0,0,0,0,3,"sejugous good day how are you"
np,65325d50b2e25aca54bc871b89758c9c,0,0,1,0,2,0,0,0,0,0,0,0,0,0,"take a look"
np,69b0d3dfe919a6b860a9fac82de52a7e,1,0,4,0,4,0,0,0,0,0,0,0,-2,4,"mark opinions are coming into focus as something quite sensible i really agree with him about wanting the DOM attributes and content attributes in different sections but i think be that hard to do for most attributes for some be difficult though like video well he wants to see the definitions as far as i can tell just clearly separated from the content attributes"
np,91babb7231d7824d81b758fa6d8d1ae5,0,0,1,1,1,0,0,0,0,0,1,0,0,0,"hello f usa you"
np,5bfcc3f933326314ab86fe393d0a68db,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey asl"
np,62e8f44c528751bc52ab458d2b8886ee,0,0,4,0,0,0,0,0,0,0,0,0,0,1,"hi all lakcaj hi lakcaj pm lakcaj check pm please"
np,d50e4c9abc8596e9cefa6f40082c8bee,1,0,18,1,26,4,1,0,1,0,2,5,-2,12,"hello currently on vim with ubuntu wondering if someone could point me to some decent ubuntu specific compile guide or rd party binaries for dapper because distr specific guides make me happy anything that works would be fine though getting sick of dealing with delian package maintainers screwing up stable and backported vim packages exactly why here nah a cool guy this will take care of as well or is this only specific to the vim package not runtime or common mmmm going to need all of those you are referring to that URL pasted above yes ahh it looks like everything is there as per the flags but shouldnt i do make install as root that guide has make install you trying to break me ok this is laptop as well and yes being very careful with this tutorial but thanks"
np,3aa6d772dcd88c24a0a2a04b691c8bab,0,0,3,0,0,0,0,0,0,1,1,0,0,0,"Poop Balls Asses"
p,0b6b05c740a1bf50ca7f9a461598a3b9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hey"
np,63b9bba730fc17650334ccee00c0839f,0,0,6,0,5,3,0,1,0,0,0,1,0,0,"not windows me chat Windows XP windows my mac is busted so use my old windows laptop"
np,1368c7a33bd3d10a12a36135a8c87459,0,0,4,0,2,0,0,0,0,0,0,0,0,2,"the bhp function to return the pointer to the beginning of a file or move the file pointer back while open thanks if"
np,f17718f06f04582dbc6817eb5cfc3873,0,0,3,0,0,0,0,0,0,0,0,0,0,1,"hey asl cool"
np,673ecfe20d5d61961db55f82286efb0d,0,0,3,0,1,0,0,0,0,0,0,0,0,0,"hi are you a boy"
p,c62283536cf6261e5ffbcb323c8a2571,1,0,28,0,2,0,1,0,0,0,1,0,-2,10,"hi how are u pretty good what are you doing hows the weather are you alone wheres everybody at o ok did u see me the other nite really i shaved down below your h u what school are you going to when you move what pictures did you see was i naked o ok our secret keel wink do you like those kind of pictures keel is your dad home working o ok want to m y web cam see what do you want to see"
np,4dd217ba7542bb00a127f682e2c3ad27,0,0,4,0,6,0,0,0,0,0,0,0,-1,3,"I negotiated with the epappose chair re the LC comment period length Fortunately the discussion went in my favour No I think necessary unless the comment period is h weeks I think a very good rule just that I ignore it if the review period is perhaps I should it"
p,872ba632599e4f3ff3a4921da8ae3da8,0,0,14,0,0,0,1,1,0,0,0,1,-4,14,"hi 1e8c4b4c39afa6bae0f7aba5f3dce88d yes i did how are you pretty good too thanks re you gonna be on a while by the way if thats you wy can you hold for a little while i need to eat ok ill be back to you in h min ok yes you ok with the age ok kolo i dont mind yoe age either yes i am will you be here when im done good id love to talk to you more tonight get to know you well ill be back soon ok 1e8c4b4c39afa6bae0f7aba5f3dce88d ok sweetie see you soon"
np,23aee7a792b4fcace63ca296878f7761,1,0,4,0,0,0,0,0,0,0,0,0,0,0,"So I was kicking this fat kid right So I was milking my cat right So I was smothering my grandmother in vanilla icing right So I was playing with razor blades right"
np,5aef8f84766b9300aa4b104a009159b5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"hey m or f"
np,a924fb58d2c25874322f4e5126f608b9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"But a stylesheet also handle that for any separation within the same document"
np,e8d6d46cd207f1273a1ca31d4fe6abc5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"Hi m you"
p,bdaa4b675589e3b8f93f1655fed3b314,0,0,63,0,2,0,0,0,1,0,0,4,-7,22,"loli loli so what town do u live in u not Gona tell me just curios the daughter i never had now Middletown and u nothing to say i added u ok cool what r u doing in a hr soda bugre care to meet yes i think so u tell me i have no idea where u r but a hr away call me back ok sure np so do u know what town u Gona tell me loli nothing nothing at all talk came into my mind u have something else on your mind call so what do u think u wont be bored trust me ya buy u a soda h starts call me and ill tell u and where is it u live do u want me to call u ok ok np so where is it that u live if u like what happen yes yes u decline yes by h have to pick up by wife we can meet h the sake of meeting and who knows we can do it again if it clicks call me call me meet again h a longer time and h who knows mmmmmmmmmmm skirt no no play with u hold u kiss u feel u all over"
p,f5e20f1c82066b5d6801d889d146c4f9,0,0,5,0,3,0,0,0,0,0,0,1,0,3,"loli so your mom is gone to vegas I only have a couple of minutes right now I just got to work coolie hey I gotta go my partner just came in TTL"
p,a03edc2f70bbebc73ef3ba3f06968360,0,1,6,0,3,0,0,0,0,0,2,0,0,6,"Its ok i just got out of the shower Did u tan Cool did u tan nude loli Dang loli Nada That u didnt tan nude"
np,ab9d25780610f568f45ca5a2226d3bfa,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Hey Anyone there"
p,485483fff9616e27c7c8c88e53795d21,1,1,21,0,2,0,1,2,0,1,1,0,-5,9,"hey there u too u have not been on o so when we going to meet k I dont have work this week cool I would have to get a hotel though ok we can go there k k so have u been curious alto what have u been thinking about loli tell me loli where is your mom right now if u can get out of the house i can go there cool so have u been thinking about when i showed u my cock on my cam u have any new pics of u"
np,f86f03d7e99f27ce30d6373cfe093025,0,0,2,0,2,2,1,0,0,0,0,0,0,0,"Tue h Mar h EST Tue h Mar h EDT"
np,0eb40418ab835cda37dc49b920b73981,0,0,10,0,12,2,0,0,0,0,0,4,-1,0,"locking no also quite often theer are confix file changes which you can see in the release notes file not sure if uplocks locking or not check the docs for locking roger that yup i dont use it in my clients setup ok so uh dont the first person will get a RW uplock everyone else will get rainily"
np,8d31079575347e407f9b538fd074730e,0,0,2,0,1,0,0,0,0,0,0,0,0,1,"Apollonius you know what i mean when i Camera outside after that then i put in blender when i want make on floor then i add mesh"
np,419e9e52abadcf16693392d9d7163c48,0,0,4,0,7,2,0,2,1,0,0,0,-1,0,"hi ho i have a question if i change the permission of a directory how to tell samba that the permissions have been changed without restarting samba mmmm so maybe its windows that means that there is no read permission but if i restart the samba server it will work fine"
p,90dfa20487af303d92fe68ec15eb1e3e,1,1,43,0,4,0,0,0,0,1,2,0,-6,27,"there u are loli barb phone dont go away loli barb sorry bout dat so how u doni today not bad so are we on for tonite sweety Narnia oh oh ok ur parents still there they levin tomorrow oh ok i thought we were gonna hangout tonite ur place is about h min from her yeah i was doni errands i was trying to chat with u like an hr and a half but u were away oh so not gonna hang out tonite thats fine with me just go and enjoy ur movie and then hool up after that no not for me are you sure though loli k u have a cell k what time are you going to be home so i can just start heading up there ahead of time ok so leave my house like around h hey whats ur address so i can use mapquest jess all good loli so what ur address oh loli k gimme a sec and check to see exactly how long to get there"
np,ef06924e806b191a38be921aeea761fe,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"yeo what"
np,8ca1954a9d263e1cab513ed4f44c897e,0,0,5,0,2,0,0,0,0,0,0,0,0,5,"hi suppose I have a query like this yes hmm ok I see thanks doms"
np,411af75e826adc932178585a5af206be,0,2,3,0,1,0,0,0,0,3,3,0,0,0,"h male italy looking for a girl with webcam ok do you have sype or MSN"
p,c420f4c2451ed50149332783dd90db59,0,5,31,0,10,3,0,0,1,5,6,0,-10,16,"u might like it yeah do you want me to cum anywhere specific like on your chest or face or anything any place is good for in your mouth or on your face k no cool so sat night around h or so be ready for me knock on it so u can let me in ok cant wait beth mmmm id rather play with you Hehe gotcha loli im going to make you cum so many times Hehe as long as you want to watch and get us hot its just for extra stimulation get hot and horny from it and then finger and lick you make you cum a lot then when you feel like it you can play with my cock a lot of what nope we can fuck around for hours i gotta go beth talk to you tomorrow see u on sat night"
np,87551d799a87c5b621053d3443af2c38,0,0,2,0,2,0,0,0,0,0,0,0,0,0,"holy Jebus did you see that"
np,29b2acf3936569904d4a7c5f85b6523c,0,0,3,0,1,0,0,0,0,0,0,0,0,0,"hi m u"
np,587bf8b858e15d03428e1415c33c38ef,0,0,1,0,2,0,0,0,0,0,0,1,0,4,"dn was fun but my unbox went up from h to h unread"
p,89319407d854bb82113349ecf7ce3682,1,0,2,0,0,0,0,0,0,0,0,1,0,0,"i was sleeping syr"
np,88a3334ddb4497639226f8672f6f47cb,0,0,12,0,5,2,1,1,1,0,0,0,0,0,"hi soccer fan facund u u a soccer fan do u watch the africa cup of nations MAN U FTW GLORY GLORY MAN UNITED GLORY GLORY MAN UNITED"
np,b844a0a98f81c321afe1d38ae37f3c28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"channel"
np,78885357e970c69de0c33081760a04c9,0,0,1,0,3,0,1,1,1,0,0,0,-2,0,"that would be this email in case you missed"
p,1f3605cf14936ec8f6ef8d0527cff2c2,3,2,45,0,1,0,0,0,0,0,4,2,-5,22,"hi sami were in the h area im in the h male kind of old loli h n you u young i work in Mira loma u have a pic i dint say that that your a baby i bet you pretty loading ok u cute u dont look h wy u dont have more pics u look like h r so i have web cam but no pic u want to see me in my web cam yes i can ok were r you in your room just asking because im naked i dont know if u want to see me naked ok u ever see a naked guy here u like u ever feel a dick before what have u done did u like it how old was the guy will u give a i will be u can ask for anything u want u have more pics it will be nice if u get a web cam u want to Se em face thats me"
np,9186e62517ace66140e7a9e8687cce49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hey"
np,abf3a4c3249965643fe21d34b2513936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"SYSTEM OF A DOWN"
p,dfcb21b491de12ccfa7703216e646d3d,0,1,43,1,9,0,1,1,1,1,3,2,-1,22,"just call it hanging out date is too formal you got a DVD player yup i got em all baby i got a couple hundred DVDs yea i show em off like trophies i like em all i like good movies ah alkin bout family guy not pee wee we do that later u know if u want to hangout cool yea here u know if u want to hangout cool well you given me your Addy yet huh oh talk about movies we do that later ok well then screw the movie talk address all left haha yo yea huh wow well that shower was refreshing shore never leave home without em right u know it so a kinda long drive i better be leaving soon ahem so where am i gin yea ok h nervous mmmm"
np,7c61fd58eb2b281bccb04c23ba2c3ed8,0,1,3,0,1,0,0,0,0,1,2,0,0,1,"I want to configure two listeners for the same DB Each one to serv one address Hali can be Hali just define two address for listener right"
np,8d66cbeb6008da1b3e5d7528baaf7282,0,0,1,0,2,0,0,0,0,0,0,0,0,0,"hi smoiles know if needs some patch to inject packets"
np,d82e2eea5e28e049b2b0824367400d68,0,0,2,0,0,0,0,0,0,0,0,0,-1,3,"hi you have a strange delight"
np,38b9c61fb2ad0d3521d29a96f5bd8e16,0,0,2,0,4,0,0,0,0,0,0,0,0,0,"max you signed char store h max you signed char store h"
p,18253a7ec92823c10255f80e57f88e74,2,4,48,4,7,0,0,0,0,1,8,5,-33,20,"hello hey you get my message well all actually I hope that you undertsna why I didnt make it and I am sorry the cops fucked with you I just hope that you will still meet with me I know but I had no way to call you about my kid being here and all I sorry no how about you getting out at night time I pick you up the picture on your profile how old is it do you have another picture you look like your only h in it and that can get me in what I mean how old are you Cat wow you be a young h no but it was on my mind since we started chatting you havent told any one have you friends threesome bummer just kidding you drink or smoke pot or anything what smoke pot drink snort are you expected home right after school or would it be easier for you to go out at night to meet me I can or maybe some green then how about this friday I pick you up and we can kick it in a friends rv since he gave me a key to it and that way we can be alone and indoors in a mobile home park on parked in the back of the place with all curtains drawn shut no cops go through there so it will be all good and no worries of getting busted yes private so I can eat your pussy real good and then fuck you sound good fucking aye your getting my dick hard all ready just thinking of eating you I know just my luck my son would be sick and have no other place to stay while mom worked were you alone just kicking it fucked up sorry again but this will work out for the better now since we have a private place to go yes I promise I have a few weeks off since my just moved to Merced"
p,54cad8b7d3538f5f60c1ffbc2058e945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"hey just wanted to say hi how are u"
np,a11aabeeceeae6b8cb5d12ea06b56554,0,0,2,0,6,0,0,0,0,0,0,0,0,0,"Does implement ES host objects that implement must return"
np,c74f596e4fe95fc3bb8726dbde2031b0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Thousand Foot Krutch"
np,a1c8f7f531f13944c7577d5b249eb427,0,0,9,0,1,0,0,0,0,0,0,0,-1,0,"dinosaur let sleeping dinos lay favourite koalas are evil totally not i see them all the time their beady little eyes diseased claws just waiting for someone to walk under their tree to they can drop down on their heads and tear their face off along with the koalas so be it i its going to be ace"
np,811780683054020570e65321ea5bd9f5,0,0,1,0,0,0,0,0,0,0,0,0,0,3,"willet here be a good job market for html"
np,59b2be2f885a8b60cc55272d783ec671,0,1,1,1,1,0,1,0,0,1,1,0,0,0,"horny female h wants to talk to either boys or girls"
np,68eb642bd162ede824f47bed06de9f59,0,0,3,0,1,0,0,0,0,0,0,0,0,0,"hi indian male here and u"
p,cfd5fabe2c8381ad5006a5cfc471a050,2,0,61,0,10,4,1,1,0,0,0,4,-15,39,"good one loli get u tired though hmm well lets just say u would want me to stop so what u doing today yay its cool thinking about u yea because be too much loli hmm it logs u out hmm weird mine use to do that then it stopped most of the time it just freezes sucks have u seen that new movie Barn Animals its so funny like it any new movies u wanna watch yea my bad oops loli my bad it disconnected again yea i feel u well maybe we can talk on the phone sometime is ur mom home kolo well nothing really just wanted to be nice wish she was somewhere else so we could go out what time does she get home u mean midnight or in the afternoon oh thats cool maybe i can go visit sometime while shes at work well its ur house what is there to do we can do whatever to kick it with u we can watch and takeout well im sure theres other things to do what do u wanna do i can eat u out loli yea has anyone done it before i wanna do it then i like it yap would u like that me too well just let me know if u want company Hehe loli not if ur moms there loli at what time"
np,839ca4d4d295948c856b132ede53dc6f,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"hi from"
np,c34ad43475ff80f798f52093906052ef,0,0,1,0,2,0,0,0,0,0,0,0,-2,1,"been trying to download the last h chunks of for hours now why I get them are there so few people offering them and are they all so occupied that just those h pieces are missing while the rest went pretty fast"
np,c5cbc4bed8fe8806d30a229b86321608,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"hey asl"
np,6bdaa8f3838e71ada5f3d7e1346a4042,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"hello"
np,56bf8b21815614247ca19e47f896f9ef,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"hey watts poppin"
